Id,tanggal,tweet_clean,retweet,token,stop,stemmed
1.66e+18,11/5/2023,Prabowo yang juga Menteri Pertahanan menilai sepak bola sebagai sebuah analogi kehidupanAllInPrabowo  IkutPakde Prabowo Subianto,0,"['Prabowo', 'yang', 'juga', 'Menteri', 'Pertahanan', 'menilai', 'sepak', 'bola', 'sebagai', 'sebuah', 'analogi', 'kehidupanAllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['Prabowo', 'Menteri', 'Pertahanan', 'menilai', 'sepak', 'bola', 'sebuah', 'analogi', 'kehidupanAllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['prabowo', 'menteri', 'tahan', 'nilai', 'sepak', 'bola', 'buah', 'analogi', 'kehidupanallinprabowo', 'ikutpakde', 'prabowo', 'subianto']"
1.66e+18,11/5/2023, pemain sepak bola profesionalgiliran waktu smk ditawari main bola di salah satu club malah gamau aneh,0,"['pemain', 'sepak', 'bola', 'profesionalgiliran', 'waktu', 'smk', 'ditawari', 'main', 'bola', 'di', 'salah', 'satu', 'club', 'malah', 'gamau', 'aneh']","['pemain', 'sepak', 'bola', 'profesionalgiliran', 'waktu', 'smk', 'ditawari', 'main', 'bola', 'salah', 'satu', 'club', 'malah', 'gamau', 'aneh']","['main', 'sepak', 'bola', 'profesionalgiliran', 'waktu', 'smk', 'tawar', 'main', 'bola', 'salah', 'satu', 'club', 'malah', 'gamau', 'aneh']"
1.66e+18,11/5/2023,  Daripada nunggu bola sepak gak muncul muncul juga prestasinya yekan ,0,"['Daripada', 'nunggu', 'bola', 'sepak', 'gak', 'muncul', 'muncul', 'juga', 'prestasinya', 'yekan']","['Daripada', 'nunggu', 'bola', 'sepak', 'gak', 'muncul', 'muncul', 'prestasinya', 'yekan']","['daripada', 'nunggu', 'bola', 'sepak', 'gak', 'muncul', 'muncul', 'prestasi', 'yekan']"
1.66e+18,11/5/2023, FIFA Matchday ngga harus di SUGBK kalau bentrok dengan kegiatan lainMasih ada beberapa stadion sepak bola lain yang ju…,3,"['FIFA', 'Matchday', 'ngga', 'harus', 'di', 'SUGBK', 'kalau', 'bentrok', 'dengan', 'kegiatan', 'lainMasih', 'ada', 'beberapa', 'stadion', 'sepak', 'bola', 'lain', 'yang', 'ju…']","['FIFA', 'Matchday', 'ngga', 'SUGBK', 'kalau', 'bentrok', 'kegiatan', 'lainMasih', 'beberapa', 'stadion', 'sepak', 'bola', 'ju…']","['fifa', 'matchday', 'ngga', 'sugbk', 'kalau', 'bentrok', 'giat', 'lainmasih', 'beberapa', 'stadion', 'sepak', 'bola', 'ju']"
1.66e+18,11/5/2023,Dukung Keberangkatan Timnas ke Qatar Waketum PSSI Prabowo Konsisten Bangun Sepak Bola     via ,2,"['Dukung', 'Keberangkatan', 'Timnas', 'ke', 'Qatar', 'Waketum', 'PSSI', 'Prabowo', 'Konsisten', 'Bangun', 'Sepak', 'Bola', 'via']","['Dukung', 'Keberangkatan', 'Timnas', 'Qatar', 'Waketum', 'PSSI', 'Prabowo', 'Konsisten', 'Bangun', 'Sepak', 'Bola', 'via']","['dukung', 'berangkat', 'timnas', 'qatar', 'waketum', 'pssi', 'prabowo', 'konsisten', 'bangun', 'sepak', 'bola', 'via']"
1.66e+18,11/5/2023, Dulu pernah sekali wakti ikut tarkam voli di kampung sebelah Eh bapak ikut nonton padahal beliau senangnya dulu bola sepak Entah kenapa di tonton orang tua malah main enak banget padahal kalo main biasa tiap Minggu amburadul gak karuan ,0,"['Dulu', 'pernah', 'sekali', 'wakti', 'ikut', 'tarkam', 'voli', 'di', 'kampung', 'sebelah', 'Eh', 'bapak', 'ikut', 'nonton', 'padahal', 'beliau', 'senangnya', 'dulu', 'bola', 'sepak', 'Entah', 'kenapa', 'di', 'tonton', 'orang', 'tua', 'malah', 'main', 'enak', 'banget', 'padahal', 'kalo', 'main', 'biasa', 'tiap', 'Minggu', 'amburadul', 'gak', 'karuan']","['Dulu', 'pernah', 'sekali', 'wakti', 'ikut', 'tarkam', 'voli', 'kampung', 'sebelah', 'Eh', 'bapak', 'ikut', 'nonton', 'padahal', 'beliau', 'senangnya', 'dulu', 'bola', 'sepak', 'Entah', 'tonton', 'orang', 'tua', 'malah', 'main', 'enak', 'banget', 'padahal', 'kalo', 'main', 'biasa', 'tiap', 'Minggu', 'amburadul', 'gak', 'karuan']","['dulu', 'pernah', 'sekali', 'wakti', 'ikut', 'tarkam', 'voli', 'kampung', 'belah', 'eh', 'bapak', 'ikut', 'nonton', 'padahal', 'beliau', 'senang', 'dulu', 'bola', 'sepak', 'entah', 'tonton', 'orang', 'tua', 'malah', 'main', 'enak', 'banget', 'padahal', 'kalo', 'main', 'biasa', 'tiap', 'minggu', 'amburadul', 'gak', 'karuan']"
1.66e+18,11/5/2023, Orang ketiga tak selalu buruk Dalam konteks sepak bola ia bisa menjadi senjata tajam Mkhitaryan di gol tadi adalah con…,12,"['Orang', 'ketiga', 'tak', 'selalu', 'buruk', 'Dalam', 'konteks', 'sepak', 'bola', 'ia', 'bisa', 'menjadi', 'senjata', 'tajam', 'Mkhitaryan', 'di', 'gol', 'tadi', 'adalah', 'con…']","['Orang', 'ketiga', 'tak', 'selalu', 'buruk', 'Dalam', 'konteks', 'sepak', 'bola', 'menjadi', 'senjata', 'tajam', 'Mkhitaryan', 'gol', 'tadi', 'con…']","['orang', 'tiga', 'tak', 'selalu', 'buruk', 'dalam', 'konteks', 'sepak', 'bola', 'jadi', 'senjata', 'tajam', 'mkhitaryan', 'gol', 'tadi', 'con']"
1.66e+18,11/5/2023,Peranan persatuan bola sepak negeri FA dalam gilap bakat muda perlu dikembalikan dan tidak seharusnya diserahkan kepada Akademi Bola Sepak Mokhtar Dahari  Syed Yazid,0,"['Peranan', 'persatuan', 'bola', 'sepak', 'negeri', 'FA', 'dalam', 'gilap', 'bakat', 'muda', 'perlu', 'dikembalikan', 'dan', 'tidak', 'seharusnya', 'diserahkan', 'kepada', 'Akademi', 'Bola', 'Sepak', 'Mokhtar', 'Dahari', 'Syed', 'Yazid']","['Peranan', 'persatuan', 'bola', 'sepak', 'negeri', 'FA', 'gilap', 'bakat', 'muda', 'perlu', 'dikembalikan', 'diserahkan', 'Akademi', 'Bola', 'Sepak', 'Mokhtar', 'Dahari', 'Syed', 'Yazid']","['peran', 'satu', 'bola', 'sepak', 'negeri', 'fa', 'gilap', 'bakat', 'muda', 'perlu', 'kembali', 'serah', 'akademi', 'bola', 'sepak', 'mokhtar', 'dahar', 'syed', 'yazid']"
1.66e+18,11/5/2023,Tim U Indonesia Lolos Semifinal dengan Poin Sempurna  Pangandaran Hotel Meruorah Valorant Zhou Menang ChampionsLeague,0,"['Tim', 'U', 'Indonesia', 'Lolos', 'Semifinal', 'dengan', 'Poin', 'Sempurna', 'Pangandaran', 'Hotel', 'Meruorah', 'Valorant', 'Zhou', 'Menang', 'ChampionsLeague']","['Tim', 'U', 'Indonesia', 'Lolos', 'Semifinal', 'Poin', 'Sempurna', 'Pangandaran', 'Hotel', 'Meruorah', 'Valorant', 'Zhou', 'Menang', 'ChampionsLeague']","['tim', 'u', 'indonesia', 'lolos', 'semifinal', 'poin', 'sempurna', 'pangandaran', 'hotel', 'meruorah', 'valorant', 'zhou', 'menang', 'championsleague']"
1.66e+18,11/5/2023,  bubar je la liga sistem bola sepak kita yg buatkan pasukan miskin terikut ikut dgn pasukan kaya dgn kuota…,6,"['bubar', 'je', 'la', 'liga', 'sistem', 'bola', 'sepak', 'kita', 'yg', 'buatkan', 'pasukan', 'miskin', 'terikut', 'ikut', 'dgn', 'pasukan', 'kaya', 'dgn', 'kuota…']","['bubar', 'je', 'la', 'liga', 'sistem', 'bola', 'sepak', 'yg', 'buatkan', 'pasukan', 'miskin', 'terikut', 'ikut', 'dgn', 'pasukan', 'kaya', 'dgn', 'kuota…']","['bubar', 'je', 'la', 'liga', 'sistem', 'bola', 'sepak', 'yg', 'buat', 'pasu', 'miskin', 'ikut', 'ikut', 'dgn', 'pasu', 'kaya', 'dgn', 'kuota']"
1.66e+18,11/5/2023, Itu biasaseperti club sepak bola musim ini di persija kemaren di persib kemudian pindah lagi ke yg lain itu semua punya hitungan sendiri manfaat di tempat lain mungkin tdk manfaat lagi di lain tempat politikus ya begitu mana yg lebih menguntungkan diri msg,0,"['Itu', 'biasaseperti', 'club', 'sepak', 'bola', 'musim', 'ini', 'di', 'persija', 'kemaren', 'di', 'persib', 'kemudian', 'pindah', 'lagi', 'ke', 'yg', 'lain', 'itu', 'semua', 'punya', 'hitungan', 'sendiri', 'manfaat', 'di', 'tempat', 'lain', 'mungkin', 'tdk', 'manfaat', 'lagi', 'di', 'lain', 'tempat', 'politikus', 'ya', 'begitu', 'mana', 'yg', 'lebih', 'menguntungkan', 'diri', 'msg']","['Itu', 'biasaseperti', 'club', 'sepak', 'bola', 'musim', 'persija', 'kemaren', 'persib', 'kemudian', 'pindah', 'yg', 'semua', 'punya', 'hitungan', 'sendiri', 'manfaat', 'tempat', 'mungkin', 'tdk', 'manfaat', 'tempat', 'politikus', 'mana', 'yg', 'lebih', 'menguntungkan', 'diri', 'msg']","['itu', 'biasaseperti', 'club', 'sepak', 'bola', 'musim', 'persija', 'kemaren', 'persib', 'kemudian', 'pindah', 'yg', 'semua', 'punya', 'hitung', 'sendiri', 'manfaat', 'tempat', 'mungkin', 'tdk', 'manfaat', 'tempat', 'politikus', 'mana', 'yg', 'lebih', 'untung', 'diri', 'msg']"
1.66e+18,11/5/2023, Siaran Pers Wonderful Indonesia Berpeluang Jalin Kolaborasi dengan Klub Sepak Bola Manchester United,3,"['Siaran', 'Pers', 'Wonderful', 'Indonesia', 'Berpeluang', 'Jalin', 'Kolaborasi', 'dengan', 'Klub', 'Sepak', 'Bola', 'Manchester', 'United']","['Siaran', 'Pers', 'Wonderful', 'Indonesia', 'Berpeluang', 'Jalin', 'Kolaborasi', 'Klub', 'Sepak', 'Bola', 'Manchester', 'United']","['siar', 'pers', 'wonderful', 'indonesia', 'peluang', 'jalin', 'kolaborasi', 'klub', 'sepak', 'bola', 'manchester', 'united']"
1.66e+18,11/5/2023,Jadwal Semifinal Sepak Bola SEA Games ,1,"['Jadwal', 'Semifinal', 'Sepak', 'Bola', 'SEA', 'Games']","['Jadwal', 'Semifinal', 'Sepak', 'Bola', 'SEA', 'Games']","['jadwal', 'semifinal', 'sepak', 'bola', 'sea', 'games']"
1.66e+18,11/5/2023, Erick Thohir ingin pemain pelatih & pemangku sepak bola di Indonesia bisa bertindak sportif Ketua Umum PSSI tersebut m…,1,"['Erick', 'Thohir', 'ingin', 'pemain', 'pelatih', '&', 'pemangku', 'sepak', 'bola', 'di', 'Indonesia', 'bisa', 'bertindak', 'sportif', 'Ketua', 'Umum', 'PSSI', 'tersebut', 'm…']","['Erick', 'Thohir', 'pemain', 'pelatih', '&', 'pemangku', 'sepak', 'bola', 'Indonesia', 'bertindak', 'sportif', 'Ketua', 'Umum', 'PSSI', 'tersebut', 'm…']","['erick', 'thohir', 'main', 'latih', '', 'mang', 'sepak', 'bola', 'indonesia', 'tindak', 'sportif', 'ketua', 'umum', 'pssi', 'sebut', 'm']"
1.66e+18,11/5/2023,Legenda Sepak Bola Gary Neville Sebut Newcastle United Jangan Konyol Transfer Besar untuk Neymar Jr – Tribunnews –  – Arenanews ,0,"['Legenda', 'Sepak', 'Bola', 'Gary', 'Neville', 'Sebut', 'Newcastle', 'United', 'Jangan', 'Konyol', 'Transfer', 'Besar', 'untuk', 'Neymar', 'Jr', '–', 'Tribunnews', '–', '–', 'Arenanews']","['Legenda', 'Sepak', 'Bola', 'Gary', 'Neville', 'Sebut', 'Newcastle', 'United', 'Jangan', 'Konyol', 'Transfer', 'Besar', 'Neymar', 'Jr', '–', 'Tribunnews', '–', '–', 'Arenanews']","['legenda', 'sepak', 'bola', 'gary', 'neville', 'sebut', 'newcastle', 'united', 'jangan', 'konyol', 'transfer', 'besar', 'neymar', 'jr', '', 'tribunnews', '', '', 'arenanews']"
1.66e+18,11/5/2023,akan muncul sosoksosok lain yang peduli pada perkembangan sepak bola dalam negeri AllInPrabowo IkutPakde Prabowo Subianto,0,"['akan', 'muncul', 'sosoksosok', 'lain', 'yang', 'peduli', 'pada', 'perkembangan', 'sepak', 'bola', 'dalam', 'negeri', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['muncul', 'sosoksosok', 'peduli', 'perkembangan', 'sepak', 'bola', 'negeri', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['muncul', 'sosoksosok', 'peduli', 'kembang', 'sepak', 'bola', 'negeri', 'allinprabowo', 'ikutpakde', 'prabowo', 'subianto']"
1.66e+18,11/5/2023, Mantaaaap semoga bisa sepak bola Indonesia bisa membaik kelaaak,0,"['Mantaaaap', 'semoga', 'bisa', 'sepak', 'bola', 'Indonesia', 'bisa', 'membaik', 'kelaaak']","['Mantaaaap', 'semoga', 'sepak', 'bola', 'Indonesia', 'membaik', 'kelaaak']","['mantaaaap', 'moga', 'sepak', 'bola', 'indonesia', 'baik', 'kelaaak']"
1.66e+18,11/5/2023,khususnya rencana keberangkatan tim nasional sepak bola Indonesia untuk belajar ke Qatar yang didukung oleh Prabowo  AllInPrabowo IkutPakde Prabowo Subianto,0,"['khususnya', 'rencana', 'keberangkatan', 'tim', 'nasional', 'sepak', 'bola', 'Indonesia', 'untuk', 'belajar', 'ke', 'Qatar', 'yang', 'didukung', 'oleh', 'Prabowo', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['khususnya', 'rencana', 'keberangkatan', 'tim', 'nasional', 'sepak', 'bola', 'Indonesia', 'belajar', 'Qatar', 'didukung', 'Prabowo', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['khusus', 'rencana', 'berangkat', 'tim', 'nasional', 'sepak', 'bola', 'indonesia', 'ajar', 'qatar', 'dukung', 'prabowo', 'allinprabowo', 'ikutpakde', 'prabowo', 'subianto']"
1.66e+18,11/5/2023,Keduanya membahas perkembangan sepak bola Tanah Air AllInPrabowo IkutPakde Prabowo Subianto,0,"['Keduanya', 'membahas', 'perkembangan', 'sepak', 'bola', 'Tanah', 'Air', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['Keduanya', 'membahas', 'perkembangan', 'sepak', 'bola', 'Tanah', 'Air', 'AllInPrabowo', 'IkutPakde', 'Prabowo', 'Subianto']","['dua', 'bahas', 'kembang', 'sepak', 'bola', 'tanah', 'air', 'allinprabowo', 'ikutpakde', 'prabowo', 'subianto']"
1.66e+18,11/5/2023,Berikan sokongan kepada pasukan Malaysia dengan menyaksikan Siaran Langsung Perlawanan Bola Sepak Sukan SEA Kemboja  *SINGAPURA LAWAN MALAYSIA* *KHAMIS MEI   PETANG*Saluran TV Okey  MYTV  Astro dan Saluran Sukan RTM  MYTV dan di RTMKLIK ,1,"['Berikan', 'sokongan', 'kepada', 'pasukan', 'Malaysia', 'dengan', 'menyaksikan', 'Siaran', 'Langsung', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', 'Saluran', 'TV', 'Okey', 'MYTV', 'Astro', 'dan', 'Saluran', 'Sukan', 'RTM', 'MYTV', 'dan', 'di', 'RTMKLIK']","['Berikan', 'sokongan', 'pasukan', 'Malaysia', 'menyaksikan', 'Siaran', 'Langsung', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', 'Saluran', 'TV', 'Okey', 'MYTV', 'Astro', 'Saluran', 'Sukan', 'RTM', 'MYTV', 'RTMKLIK']","['ikan', 'sokong', 'pasu', 'malaysia', 'saksi', 'siar', 'langsung', 'lawan', 'bola', 'sepak', 'sukan', 'sea', 'kemboja', '', 'singapura', 'lawan', 'malaysia', '', '', 'khamis', 'mei', 'petang', '', 'salur', 'tv', 'okey', 'mytv', 'astro', 'salur', 'sukan', 'rtm', 'mytv', 'rtmklik']"
1.66e+18,11/5/2023,    fungsi stadion kan ga selalu buat SEPAK BOLA makanya booking duluan udh booking telat skrg jd si paling tersakiti prestasi jg kaga ada ckck,0,"['fungsi', 'stadion', 'kan', 'ga', 'selalu', 'buat', 'SEPAK', 'BOLA', 'makanya', 'booking', 'duluan', 'udh', 'booking', 'telat', 'skrg', 'jd', 'si', 'paling', 'tersakiti', 'prestasi', 'jg', 'kaga', 'ada', 'ckck']","['fungsi', 'stadion', 'kan', 'ga', 'selalu', 'buat', 'SEPAK', 'BOLA', 'makanya', 'booking', 'duluan', 'udh', 'booking', 'telat', 'skrg', 'jd', 'si', 'paling', 'tersakiti', 'prestasi', 'jg', 'kaga', 'ckck']","['fungsi', 'stadion', 'kan', 'ga', 'selalu', 'buat', 'sepak', 'bola', 'makanya', 'booking', 'duluan', 'udh', 'booking', 'telat', 'skrg', 'jd', 'si', 'paling', 'sakit', 'prestasi', 'jg', 'kaga', 'ckck']"
1.66e+18,11/5/2023,  Pak Erick beresin dulu PSSI Sepak Bola Indonesiajgn jilat lidah sendiri,0,"['Pak', 'Erick', 'beresin', 'dulu', 'PSSI', 'Sepak', 'Bola', 'Indonesiajgn', 'jilat', 'lidah', 'sendiri']","['Pak', 'Erick', 'beresin', 'dulu', 'PSSI', 'Sepak', 'Bola', 'Indonesiajgn', 'jilat', 'lidah', 'sendiri']","['pak', 'erick', 'resin', 'dulu', 'pssi', 'sepak', 'bola', 'indonesiajgn', 'jilat', 'lidah', 'sendiri']"
1.66e+18,11/5/2023,  Malaysia secara rasminya tersingkir daripada acara Bola Sepak Lelaki Sukan SEA Cambodia ,628,"['Malaysia', 'secara', 'rasminya', 'tersingkir', 'daripada', 'acara', 'Bola', 'Sepak', 'Lelaki', 'Sukan', 'SEA', 'Cambodia']","['Malaysia', 'rasminya', 'tersingkir', 'acara', 'Bola', 'Sepak', 'Lelaki', 'Sukan', 'SEA', 'Cambodia']","['malaysia', 'rasminya', 'singkir', 'acara', 'bola', 'sepak', 'lelaki', 'sukan', 'sea', 'cambodia']"
1.66e+18,11/5/2023,Indonesia bakal ketemu Thailand atau Vietnam nih di Semifinal SEA Games ,0,"['Indonesia', 'bakal', 'ketemu', 'Thailand', 'atau', 'Vietnam', 'nih', 'di', 'Semifinal', 'SEA', 'Games']","['Indonesia', 'bakal', 'ketemu', 'Thailand', 'Vietnam', 'nih', 'Semifinal', 'SEA', 'Games']","['indonesia', 'bakal', 'ketemu', 'thailand', 'vietnam', 'nih', 'semifinal', 'sea', 'games']"
1.66e+18,11/5/2023, Sksikana Perlawanan Bola Sepak Sukan SEA Kemboja  *SINGAPURA LAWAN MALAYSIA* *KHAMIS MEI   PETANG*…,1,"['Sksikana', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', '…']","['Sksikana', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', '…']","['sksikana', 'lawan', 'bola', 'sepak', 'sukan', 'sea', 'kemboja', '', 'singapura', 'lawan', 'malaysia', '', '', 'khamis', 'mei', 'petang', '', '']"
1.66e+18,11/5/2023,  mereka belajar dri liga dunhillmereka belajar dri negara yg mereka jajah mereka belajar dri negara yg maju dlm sepak bola thn  anmereka trs berkembang tpi negara yg dibuat study kaya sampah untuk bersaing lvl asean sangat sulit dan cenderung disalip myanmar,0,"['mereka', 'belajar', 'dri', 'liga', 'dunhillmereka', 'belajar', 'dri', 'negara', 'yg', 'mereka', 'jajah', 'mereka', 'belajar', 'dri', 'negara', 'yg', 'maju', 'dlm', 'sepak', 'bola', 'thn', 'anmereka', 'trs', 'berkembang', 'tpi', 'negara', 'yg', 'dibuat', 'study', 'kaya', 'sampah', 'untuk', 'bersaing', 'lvl', 'asean', 'sangat', 'sulit', 'dan', 'cenderung', 'disalip', 'myanmar']","['belajar', 'dri', 'liga', 'dunhillmereka', 'belajar', 'dri', 'negara', 'yg', 'jajah', 'belajar', 'dri', 'negara', 'yg', 'maju', 'dlm', 'sepak', 'bola', 'thn', 'anmereka', 'trs', 'berkembang', 'tpi', 'negara', 'yg', 'dibuat', 'study', 'kaya', 'sampah', 'bersaing', 'lvl', 'asean', 'sangat', 'sulit', 'cenderung', 'disalip', 'myanmar']","['ajar', 'dri', 'liga', 'dunhillmereka', 'ajar', 'dri', 'negara', 'yg', 'jajah', 'ajar', 'dri', 'negara', 'yg', 'maju', 'dlm', 'sepak', 'bola', 'thn', 'anmereka', 'trs', 'kembang', 'tpi', 'negara', 'yg', 'buat', 'study', 'kaya', 'sampah', 'saing', 'lvl', 'asean', 'sangat', 'sulit', 'cenderung', 'salip', 'myanmar']"
1.66e+18,11/5/2023, Jadi gak heran semalem yg sepak bola dapet penalti haram walaupun gak gol wkwk,0,"['Jadi', 'gak', 'heran', 'semalem', 'yg', 'sepak', 'bola', 'dapet', 'penalti', 'haram', 'walaupun', 'gak', 'gol', 'wkwk']","['Jadi', 'gak', 'heran', 'semalem', 'yg', 'sepak', 'bola', 'dapet', 'penalti', 'haram', 'walaupun', 'gak', 'gol', 'wkwk']","['jadi', 'gak', 'heran', 'semalem', 'yg', 'sepak', 'bola', 'dapet', 'penalti', 'haram', 'walaupun', 'gak', 'gol', 'wkwk']"
1.66e+18,11/5/2023,   Dengan jumlah penduduk yang gak banyak bisa masuk dan perform di liga top sih super keren penasaran adakah andil orang berkuasa di sepak bola jepang yang  mensponsori pembuatan anime dan manga bola kak Ros  kyknya ada andil bikin anak kecil mau nyoba main bola ,0,"['Dengan', 'jumlah', 'penduduk', 'yang', 'gak', 'banyak', 'bisa', 'masuk', 'dan', 'perform', 'di', 'liga', 'top', 'sih', 'super', 'keren', 'penasaran', 'adakah', 'andil', 'orang', 'berkuasa', 'di', 'sepak', 'bola', 'jepang', 'yang', 'mensponsori', 'pembuatan', 'anime', 'dan', 'manga', 'bola', 'kak', 'Ros', 'kyknya', 'ada', 'andil', 'bikin', 'anak', 'kecil', 'mau', 'nyoba', 'main', 'bola']","['Dengan', 'jumlah', 'penduduk', 'gak', 'banyak', 'masuk', 'perform', 'liga', 'top', 'sih', 'super', 'keren', 'penasaran', 'adakah', 'andil', 'orang', 'berkuasa', 'sepak', 'bola', 'jepang', 'mensponsori', 'pembuatan', 'anime', 'manga', 'bola', 'kak', 'Ros', 'kyknya', 'andil', 'bikin', 'anak', 'kecil', 'mau', 'nyoba', 'main', 'bola']","['dengan', 'jumlah', 'duduk', 'gak', 'banyak', 'masuk', 'perform', 'liga', 'top', 'sih', 'super', 'keren', 'penasaran', 'ada', 'andil', 'orang', 'kuasa', 'sepak', 'bola', 'jepang', 'sponsor', 'buat', 'anime', 'manga', 'bola', 'kak', 'ros', 'kyknya', 'andil', 'bikin', 'anak', 'kecil', 'mau', 'nyoba', 'main', 'bola']"
1.66e+18,11/5/2023,Sksikana Perlawanan Bola Sepak Sukan SEA Kemboja  *SINGAPURA LAWAN MALAYSIA* *KHAMIS MEI   PETANG*Yang sahih di Berita RTMRTM BeritaRTM MalaysiaMadani ,1,"['Sksikana', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', 'Yang', 'sahih', 'di', 'Berita', 'RTMRTM', 'BeritaRTM', 'MalaysiaMadani']","['Sksikana', 'Perlawanan', 'Bola', 'Sepak', 'Sukan', 'SEA', 'Kemboja', '*', 'SINGAPURA', 'LAWAN', 'MALAYSIA', '*', '*', 'KHAMIS', 'MEI', 'PETANG', '*', 'Yang', 'sahih', 'Berita', 'RTMRTM', 'BeritaRTM', 'MalaysiaMadani']","['sksikana', 'lawan', 'bola', 'sepak', 'sukan', 'sea', 'kemboja', '', 'singapura', 'lawan', 'malaysia', '', '', 'khamis', 'mei', 'petang', '', 'yang', 'sahih', 'berita', 'rtmrtm', 'beritartm', 'malaysiamadani']"
1.66e+18,11/5/2023,  mang klo di Gameshark buat game sepak bola cheat nya apa bang ,0,"['mang', 'klo', 'di', 'Gameshark', 'buat', 'game', 'sepak', 'bola', 'cheat', 'nya', 'apa', 'bang']","['mang', 'klo', 'Gameshark', 'buat', 'game', 'sepak', 'bola', 'cheat', 'nya', 'apa', 'bang']","['mang', 'klo', 'gameshark', 'buat', 'game', 'sepak', 'bola', 'cheat', 'nya', 'apa', 'bang']"
1.66e+18,11/5/2023,Peduli Terhadap Olahraga Babinsa Koramil Tapung Hadiri Pembukaan Turnamen Sepak Bola U  Karang Taruna CUP ,0,"['Peduli', 'Terhadap', 'Olahraga', 'Babinsa', 'Koramil', 'Tapung', 'Hadiri', 'Pembukaan', 'Turnamen', 'Sepak', 'Bola', 'U', 'Karang', 'Taruna', 'CUP']","['Peduli', 'Terhadap', 'Olahraga', 'Babinsa', 'Koramil', 'Tapung', 'Hadiri', 'Pembukaan', 'Turnamen', 'Sepak', 'Bola', 'U', 'Karang', 'Taruna', 'CUP']","['peduli', 'hadap', 'olahraga', 'babinsa', 'koramil', 'tapung', 'hadir', 'buka', 'turnamen', 'sepak', 'bola', 'u', 'karang', 'taruna', 'cup']"
1.66e+18,11/5/2023,Berikut adalah klasemen akhir Grup A Sepak bola Sea Games Indonesia meraih hasil sempurna dengan empat kemenangan Indonesia akan ditemani Myanmar menuju semi final ,0,"['Berikut', 'adalah', 'klasemen', 'akhir', 'Grup', 'A', 'Sepak', 'bola', 'Sea', 'Games', 'Indonesia', 'meraih', 'hasil', 'sempurna', 'dengan', 'empat', 'kemenangan', 'Indonesia', 'akan', 'ditemani', 'Myanmar', 'menuju', 'semi', 'final']","['Berikut', 'klasemen', 'akhir', 'Grup', 'A', 'Sepak', 'bola', 'Sea', 'Games', 'Indonesia', 'meraih', 'hasil', 'sempurna', 'empat', 'kemenangan', 'Indonesia', 'ditemani', 'Myanmar', 'menuju', 'semi', 'final']","['ikut', 'klasemen', 'akhir', 'grup', 'a', 'sepak', 'bola', 'sea', 'games', 'indonesia', 'raih', 'hasil', 'sempurna', 'empat', 'menang', 'indonesia', 'tani', 'myanmar', 'tuju', 'semi', 'final']"
1.66e+18,11/5/2023,Siaran Pers Wonderful Indonesia Berpeluang Jalin Kolaborasi dengan Klub Sepak Bola Manchester United,3,"['Siaran', 'Pers', 'Wonderful', 'Indonesia', 'Berpeluang', 'Jalin', 'Kolaborasi', 'dengan', 'Klub', 'Sepak', 'Bola', 'Manchester', 'United']","['Siaran', 'Pers', 'Wonderful', 'Indonesia', 'Berpeluang', 'Jalin', 'Kolaborasi', 'Klub', 'Sepak', 'Bola', 'Manchester', 'United']","['siar', 'pers', 'wonderful', 'indonesia', 'peluang', 'jalin', 'kolaborasi', 'klub', 'sepak', 'bola', 'manchester', 'united']"
